timestamp,name,start_timestamp,end_timestamp,duration_ms,datetime,hourTime,category,penalty_points,cumulative_usage
1556961000247,카카오톡,1556961000247,1556961000596,349,2019-05-04,2019-05-04 18:10:00.247000+09:00,Communication,99.15178180585865,11497451
1556961000717,카카오톡,1556961000717,1556961001588,871,2019-05-04,2019-05-04 18:10:00.717000+09:00,Communication,99.15143794019676,11498322
1556961001621,카카오톡,1556961001621,1556961004245,2624,2019-05-04,2019-05-04 18:10:01.621000+09:00,Communication,99.15040157926789,11500946
1556961004264,카카오톡,1556961004264,1556961004297,33,2019-05-04,2019-05-04 18:10:04.264000+09:00,Communication,99.15038854173827,11500979
1556961004363,카카오톡,1556961004363,1556961005838,1475,2019-05-04,2019-05-04 18:10:04.363000+09:00,Communication,99.14980570151216,11502454
1556961005856,카카오톡,1556961005856,1556961006936,1080,2019-05-04,2019-05-04 18:10:05.856000+09:00,Communication,99.14937881718676,11503534
1556961021628,트위터,1556961021628,1556961031895,10267,2019-05-04,2019-05-04 18:10:21.628000+09:00,Communication,99.14531529855594,11513801
1556961032004,트위터,1556961032004,1556961035762,3758,2019-05-04,2019-05-04 18:10:32.004000+09:00,Communication,99.14382551998452,11517559
1556961035791,트위터,1556961035791,1556961040713,4922,2019-05-04,2019-05-04 18:10:35.791000+09:00,Communication,99.14187233633888,11522481
1556961040740,트위터,1556961040740,1556961044533,3793,2019-05-04,2019-05-04 18:10:40.740000+09:00,Communication,99.14036565241604,11526274
1556961044555,트위터,1556961044555,1556961049613,5058,2019-05-04,2019-05-04 18:10:44.555000+09:00,Communication,99.1383544195407,11531332
1556961049647,트위터,1556961049647,1556961051600,1953,2019-05-04,2019-05-04 18:10:49.647000+09:00,Communication,99.1375772114186,11533285
1556961051625,트위터,1556961051625,1556961057260,5635,2019-05-04,2019-05-04 18:10:51.625000+09:00,Communication,99.13533276535861,11538920
1556961057289,트위터,1556961057289,1556961065957,8668,2019-05-04,2019-05-04 18:10:57.289000+09:00,Communication,99.1318745674537,11547588
1556961065988,트위터,1556961065988,1556961068566,2578,2019-05-04,2019-05-04 18:11:05.988000+09:00,Communication,99.13084471324056,11550166
1556961068584,트위터,1556961068584,1556961070310,1726,2019-05-04,2019-05-04 18:11:08.584000+09:00,Communication,99.13015487306805,11551892
1556961070340,트위터,1556961070340,1556961075112,4772,2019-05-04,2019-05-04 18:11:10.340000+09:00,Communication,99.12824619668137,11556664
1556961075185,트위터,1556961075185,1556961078688,3503,2019-05-04,2019-05-04 18:11:15.185000+09:00,Communication,99.1268437560677,11560167
1556961078716,트위터,1556961078716,1556961089528,10812,2019-05-04,2019-05-04 18:11:18.716000+09:00,Communication,99.12250801833292,11570979
1556961089556,트위터,1556961089556,1556961098534,8978,2019-05-04,2019-05-04 18:11:29.556000+09:00,Communication,99.11889957553235,11579957
1556961098566,트위터,1556961098566,1556961100443,1877,2019-05-04,2019-05-04 18:11:38.566000+09:00,Communication,99.1181442348455,11581834
1556961100464,트위터,1556961100464,1556961105910,5446,2019-05-04,2019-05-04 18:11:40.464000+09:00,Communication,99.11595082863022,11587280
1556961105927,트위터,1556961105927,1556961113853,7926,2019-05-04,2019-05-04 18:11:45.927000+09:00,Communication,99.11275372104478,11595206
1556961113981,트위터,1556961113981,1556961126257,12276,2019-05-04,2019-05-04 18:11:53.981000+09:00,Communication,99.1077905652776,11607482
1556961126279,트위터,1556961126279,1556961130705,4426,2019-05-04,2019-05-04 18:12:06.279000+09:00,Communication,99.10599774946428,11611908
1556961130747,트위터,1556961130747,1556961131732,985,2019-05-04,2019-05-04 18:12:10.747000+09:00,Communication,99.10559851606367,11612893
1556961131751,트위터,1556961131751,1556961143621,11870,2019-05-04,2019-05-04 18:12:11.751000+09:00,Communication,99.10078044136863,11624763
1556961143650,트위터,1556961143650,1556961145541,1891,2019-05-04,2019-05-04 18:12:23.650000+09:00,Communication,99.10001168266295,11626654
1556961145567,트위터,1556961145567,1556961146936,1369,2019-05-04,2019-05-04 18:12:25.567000+09:00,Communication,99.09945493053127,11628023
1556961146958,트위터,1556961146958,1556961153250,6292,2019-05-04,2019-05-04 18:12:26.958000+09:00,Communication,99.09689385291625,11634315
1556961153350,트위터,1556961153350,1556961154351,1001,2019-05-04,2019-05-04 18:12:33.350000+09:00,Communication,99.09648607345606,11635316
1556961154375,트위터,1556961154375,1556961162240,7865,2019-05-04,2019-05-04 18:12:34.375000+09:00,Communication,99.09327888931323,11643181
1556961162263,트위터,1556961162263,1556961197848,35585,2019-05-04,2019-05-04 18:12:42.263000+09:00,Communication,99.0786970494031,11678766
1556961197878,트위터,1556961197878,1556961199803,1925,2019-05-04,2019-05-04 18:13:17.878000+09:00,Communication,99.07790491634144,11680691
1556961199839,트위터,1556961199839,1556961202653,2814,2019-05-04,2019-05-04 18:13:19.839000+09:00,Communication,99.076746349343,11683505
1556961202679,트위터,1556961202679,1556961204584,1905,2019-05-04,2019-05-04 18:13:22.679000+09:00,Communication,99.07596161871234,11685410
1556961204604,트위터,1556961204604,1556961206942,2338,2019-05-04,2019-05-04 18:13:24.604000+09:00,Communication,99.07499806586641,11687748
1556961206985,트위터,1556961206985,1556961208183,1198,2019-05-04,2019-05-04 18:13:26.985000+09:00,Communication,99.07450414320087,11688946
1556961208206,트위터,1556961208206,1556961210494,2288,2019-05-04,2019-05-04 18:13:28.206000+09:00,Communication,99.07356045879465,11691234
1556961210534,트위터,1556961210534,1556961211954,1420,2019-05-04,2019-05-04 18:13:30.534000+09:00,Communication,99.07297453870352,11692654
1556961211979,트위터,1556961211979,1556961213377,1398,2019-05-04,2019-05-04 18:13:31.979000+09:00,Communication,99.07239751530791,11694052
1556961213433,트위터,1556961213433,1556961216214,2781,2019-05-04,2019-05-04 18:13:33.433000+09:00,Communication,99.0712491259788,11696833
1556961216233,트위터,1556961216233,1556961220084,3851,2019-05-04,2019-05-04 18:13:36.233000+09:00,Communication,99.06965771660714,11700684
1556961220134,트위터,1556961220134,1556961229876,9742,2019-05-04,2019-05-04 18:13:40.134000+09:00,Communication,99.06562579450157,11710426
1556961229894,트위터,1556961229894,1556961232742,2848,2019-05-04,2019-05-04 18:13:49.894000+09:00,Communication,99.06444544573615,11713274
1556961232760,트위터,1556961232760,1556961241520,8760,2019-05-04,2019-05-04 18:13:52.760000+09:00,Communication,99.06081020828023,11722034
1556961241559,트위터,1556961241559,1556961246622,5063,2019-05-04,2019-05-04 18:14:01.559000+09:00,Communication,99.0587059428549,11727097
1556961246651,트위터,1556961246651,1556961260113,13462,2019-05-04,2019-05-04 18:14:06.651000+09:00,Communication,99.05309946205904,11740559
1556961260134,트위터,1556961260134,1556961265013,4879,2019-05-04,2019-05-04 18:14:20.134000+09:00,Communication,99.05106340884755,11745438
1556961265039,트위터,1556961265039,1556961266241,1202,2019-05-04,2019-05-04 18:14:25.039000+09:00,Communication,99.0505614670782,11746640
1556961266257,트위터,1556961266257,1556961267524,1267,2019-05-04,2019-05-04 18:14:26.257000+09:00,Communication,99.05003223835938,11747907
1556961267547,트위터,1556961267547,1556961299779,32232,2019-05-04,2019-05-04 18:14:27.547000+09:00,Communication,99.03651926902737,11780139
1556961299799,트위터,1556961299799,1556961302962,3163,2019-05-04,2019-05-04 18:14:59.799000+09:00,Communication,99.0351880684522,11783302
1556961302994,트위터,1556961302994,1556961310608,7614,2019-05-04,2019-05-04 18:15:02.994000+09:00,Communication,99.03197982257423,11790916
1556961524436,트위터,1556961524436,1556961542277,17841,2019-05-04,2019-05-04 18:18:44.436000+09:00,Communication,99.02444145516199,11808757
1556961542298,트위터,1556961542298,1556961546105,3807,2019-05-04,2019-05-04 18:19:02.298000+09:00,Communication,99.02282909620737,11812564
1556961546131,트위터,1556961546131,1556961548183,2052,2019-05-04,2019-05-04 18:19:06.131000+09:00,Communication,99.02195947110816,11814616
1556961548203,트위터,1556961548203,1556961551928,3725,2019-05-04,2019-05-04 18:19:08.203000+09:00,Communication,99.02037985044271,11818341
1556961551956,트위터,1556961551956,1556961552380,424,2019-05-04,2019-05-04 18:19:11.956000+09:00,Communication,99.02019996852839,11818765
1556961552396,트위터,1556961552396,1556961585959,33563,2019-05-04,2019-05-04 18:19:12.396000+09:00,Communication,99.00590848124338,11852328
1556961585994,트위터,1556961585994,1556961593434,7440,2019-05-04,2019-05-04 18:19:45.994000+09:00,Communication,99.00272643785715,11859768
1556961593537,트위터,1556961593537,1556961594622,1085,2019-05-04,2019-05-04 18:19:53.537000+09:00,Communication,99.00226196503853,11860853
1556961594640,트위터,1556961594640,1556961595038,398,2019-05-04,2019-05-04 18:19:54.640000+09:00,Communication,99.002091559882,11861251
1556961595054,트위터,1556961595054,1556961595708,654,2019-05-04,2019-05-04 18:19:55.054000+09:00,Communication,99.0018115157892,11861905
1556961595728,트위터,1556961595728,1556961596679,951,2019-05-04,2019-05-04 18:19:55.728000+09:00,Communication,99.00140422560553,11862856
1556961596706,트위터,1556961596706,1556961599976,3270,2019-05-04,2019-05-04 18:19:56.706000+09:00,Communication,99.00000313014972,11866126
1556961599996,트위터,1556961599996,1556961601321,1325,2019-05-04,2019-05-04 18:19:59.996000+09:00,Communication,98.99943512835276,11867451
1556961601341,트위터,1556961601341,1556961604373,3032,2019-05-04,2019-05-04 18:20:01.341000+09:00,Communication,98.99813476202928,11870483
1556961786547,트위터,1556961786547,1556961791131,4584,2019-05-04,2019-05-04 18:23:06.547000+09:00,Communication,98.99616716938156,11875067
1556961791164,트위터,1556961791164,1556961792027,863,2019-05-04,2019-05-04 18:23:11.164000+09:00,Communication,98.99579652755273,11875930
1556961792046,트위터,1556961792046,1556961793634,1588,2019-05-04,2019-05-04 18:23:12.046000+09:00,Communication,98.99511433346542,11877518
1556961793663,트위터,1556961793663,1556961793803,140,2019-05-04,2019-05-04 18:23:13.663000+09:00,Communication,98.99505417929876,11877658
1556961793810,트위터,1556961793810,1556961794572,762,2019-05-04,2019-05-04 18:23:13.810000+09:00,Communication,98.99472673719504,11878420
1556961794589,트위터,1556961794589,1556961807852,13263,2019-05-04,2019-05-04 18:23:14.589000+09:00,Communication,98.98901889639876,11891683
1556961807888,트위터,1556961807888,1556961808757,869,2019-05-04,2019-05-04 18:23:27.888000+09:00,Communication,98.98864435108466,11892552
1556961822802,트위터,1556961822802,1556961825884,3082,2019-05-04,2019-05-04 18:23:42.802000+09:00,Communication,98.98731542741605,11895634
1556961825908,트위터,1556961825908,1556961840891,14983,2019-05-04,2019-05-04 18:23:45.908000+09:00,Communication,98.98084249519175,11910617
1556961840914,트위터,1556961840914,1556961852151,11237,2019-05-04,2019-05-04 18:24:00.914000+09:00,Communication,98.9759743718164,11921854
1556961852173,트위터,1556961852173,1556961853410,1237,2019-05-04,2019-05-04 18:24:12.173000+09:00,Communication,98.97543776665009,11923091
1556961853428,트위터,1556961853428,1556961859110,5682,2019-05-04,2019-05-04 18:24:13.428000+09:00,Communication,98.97297113437274,11928773
1556961861413,트위터,1556961861413,1556961880106,18693,2019-05-04,2019-05-04 18:24:21.413000+09:00,Communication,98.96483532567441,11947466
1556961880144,트위터,1556961880144,1556961880691,547,2019-05-04,2019-05-04 18:24:40.144000+09:00,Communication,98.964596769907,11948013
1556961881408,카카오톡,1556961881408,1556961881448,40,2019-05-04,2019-05-04 18:24:41.408000+09:00,Communication,98.96457932416551,11948053
1556961881469,카카오톡,1556961881469,1556961882204,735,2019-05-04,2019-05-04 18:24:41.469000+09:00,Communication,98.96425873250368,11948788
1556961882216,카카오톡,1556961882216,1556961882709,493,2019-05-04,2019-05-04 18:24:42.216000+09:00,Communication,98.9640436683862,11949281
1556961882717,카카오톡,1556961882717,1556961883691,974,2019-05-04,2019-05-04 18:24:42.717000+09:00,Communication,98.9636187093518,11950255
1556961883714,카카오톡,1556961883714,1556961889227,5513,2019-05-04,2019-05-04 18:24:43.714000+09:00,Communication,98.96121172886242,11955768
1556961889242,카카오톡,1556961889242,1556961899452,10210,2019-05-04,2019-05-04 18:24:49.242000+09:00,Communication,98.95674666113298,11965978
1556961899459,카카오톡,1556961899459,1556961916682,17223,2019-05-04,2019-05-04 18:24:59.459000+09:00,Communication,98.94919294686945,11983201
1556961916696,카카오톡,1556961916696,1556961917691,995,2019-05-04,2019-05-04 18:25:16.696000+09:00,Communication,98.9487557242791,11984196
1556961917708,카카오톡,1556961917708,1556961933227,15519,2019-05-04,2019-05-04 18:25:17.708000+09:00,Communication,98.94192459944404,11999715
1556961933254,카카오톡,1556961933254,1556961934227,973,2019-05-04,2019-05-04 18:25:33.254000+09:00,Communication,98.94149556908877,12000688
1556961934243,카카오톡,1556961934243,1556961939925,5682,2019-05-04,2019-05-04 18:25:34.243000+09:00,Communication,98.93898843617266,12006370
1556961939946,카카오톡,1556961939946,1556961940800,854,2019-05-04,2019-05-04 18:25:39.946000+09:00,Communication,98.93861135976191,12007224
1556961940814,카카오톡,1556961940814,1556961943218,2404,2019-05-04,2019-05-04 18:25:40.814000+09:00,Communication,98.93754953435553,12009628
1556961943232,카카오톡,1556961943232,1556961946903,3671,2019-05-04,2019-05-04 18:25:43.232000+09:00,Communication,98.93592706204986,12013299
1556961946910,카카오톡,1556961946910,1556961958555,11645,2019-05-04,2019-05-04 18:25:46.910000+09:00,Communication,98.93077212838331,12024944
1556961967592,카카오톡,1556961967592,1556961967635,43,2019-05-04,2019-05-04 18:26:07.592000+09:00,Communication,98.93075307033689,12024987
1556961967688,카카오톡,1556961967688,1556961968540,852,2019-05-04,2019-05-04 18:26:07.688000+09:00,Communication,98.93037542006903,12025839
1556961968576,카카오톡,1556961968576,1556961994515,25939,2019-05-04,2019-05-04 18:26:08.576000+09:00,Communication,98.91884600229258,12051778
1556961994577,카카오톡,1556961994577,1556961995564,987,2019-05-04,2019-05-04 18:26:34.577000+09:00,Communication,98.91840607798606,12052765
1556961995581,카카오톡,1556961995581,1556962008153,12572,2019-05-04,2019-05-04 18:26:35.581000+09:00,Communication,98.91279467392485,12065337
1556962008182,카카오톡,1556962008182,1556962008987,805,2019-05-04,2019-05-04 18:26:48.182000+09:00,Communication,98.91243487451482,12066142
1556962009002,카카오톡,1556962009002,1556962010332,1330,2019-05-04,2019-05-04 18:26:49.002000+09:00,Communication,98.91184029289829,12067472
1556962010351,카카오톡,1556962010351,1556962011070,719,2019-05-04,2019-05-04 18:26:50.351000+09:00,Communication,98.91151879351847,12068191
1556962011087,카카오톡,1556962011087,1556962011763,676,2019-05-04,2019-05-04 18:26:51.087000+09:00,Communication,98.91121647818889,12068867
1556962011775,카카오톡,1556962011775,1556962013224,1449,2019-05-04,2019-05-04 18:26:51.775000+09:00,Communication,98.91056832654247,12070316
1556962013244,카카오톡,1556962013244,1556962014181,937,2019-05-04,2019-05-04 18:26:53.244000+09:00,Communication,98.91014909474166,12071253
1556962014203,카카오톡,1556962014203,1556962014934,731,2019-05-04,2019-05-04 18:26:54.203000+09:00,Communication,98.90982197529688,12071984
1556962014949,카카오톡,1556962014949,1556962016170,1221,2019-05-04,2019-05-04 18:26:54.949000+09:00,Communication,98.9092754734336,12073205
1556962016196,카카오톡,1556962016196,1556962018565,2369,2019-05-04,2019-05-04 18:26:56.196000+09:00,Communication,98.90821475283491,12075574
1556962135561,트위터,1556962135561,1556962138156,2595,2019-05-04,2019-05-04 18:28:55.561000+09:00,Communication,98.90705224901892,12078169
1556962138180,트위터,1556962138180,1556962138298,118,2019-05-04,2019-05-04 18:28:58.180000+09:00,Communication,98.90699937287032,12078287
1556962138310,트위터,1556962138310,1556962151322,13012,2019-05-04,2019-05-04 18:28:58.310000+09:00,Communication,98.90116081039642,12091299
1556962151359,트위터,1556962151359,1556962152114,755,2019-05-04,2019-05-04 18:29:11.359000+09:00,Communication,98.90082155997777,12092054
1556962599252,카카오톡,1556962599252,1556962599308,56,2019-05-04,2019-05-04 18:36:39.252000+09:00,Communication,98.90079639494691,12092110
1556962599474,카카오톡,1556962599474,1556962600806,1332,2019-05-04,2019-05-04 18:36:39.474000+09:00,Communication,98.90019774179876,12093442
1556962600833,카카오톡,1556962600833,1556962601508,675,2019-05-04,2019-05-04 18:36:40.833000+09:00,Communication,98.89989430805,12094117
1556962601527,카카오톡,1556962601527,1556962621017,19490,2019-05-04,2019-05-04 18:36:41.527000+09:00,Communication,98.89111488873966,12113607
1556962621050,카카오톡,1556962621050,1556962621816,766,2019-05-04,2019-05-04 18:37:01.050000+09:00,Communication,98.89076912555441,12114373
1556962621832,카카오톡,1556962621832,1556962625230,3398,2019-05-04,2019-05-04 18:37:01.832000+09:00,Communication,98.88923465937128,12117771
1556962646394,카카오톡,1556962646394,1556962646448,54,2019-05-04,2019-05-04 18:37:26.394000+09:00,Communication,98.88921026553199,12117825
1556962646506,카카오톡,1556962646506,1556962647179,673,2019-05-04,2019-05-04 18:37:26.506000+09:00,Communication,98.8889062235448,12118498
1556962647222,카카오톡,1556962647222,1556962648017,795,2019-05-04,2019-05-04 18:37:27.222000+09:00,Communication,98.88854701187495,12119293
1556962648026,카카오톡,1556962648026,1556962649402,1376,2019-05-04,2019-05-04 18:37:28.026000+09:00,Communication,98.88792514478794,12120669
1556962649420,카카오톡,1556962649420,1556962659066,9646,2019-05-04,2019-05-04 18:37:29.420000+09:00,Communication,98.88356086496799,12130315
1556962659092,카카오톡,1556962659092,1556962659794,702,2019-05-04,2019-05-04 18:37:39.092000+09:00,Communication,98.88324291527553,12131017
1556963121331,트위터,1556963121331,1556963124467,3136,2019-05-04,2019-05-04 18:45:21.331000+09:00,Communication,98.88182200601628,12134153
1556963124489,트위터,1556963124489,1556963125696,1207,2019-05-04,2019-05-04 18:45:24.489000+09:00,Communication,98.88127487830688,12135360
1556963125712,트위터,1556963125712,1556963125779,67,2019-05-04,2019-05-04 18:45:25.712000+09:00,Communication,98.8812445035857,12135427
1556963125792,트위터,1556963125792,1556963138932,13140,2019-05-04,2019-05-04 18:45:25.792000+09:00,Communication,98.87527946091045,12148567
1556963138961,트위터,1556963138961,1556963139781,820,2019-05-04,2019-05-04 18:45:38.961000+09:00,Communication,98.87490668743712,12149387
1556963196602,트위터,1556963196602,1556963199338,2736,2019-05-04,2019-05-04 18:46:36.602000+09:00,Communication,98.8736624500694,12152123
1556963199358,트위터,1556963199358,1556963201203,1845,2019-05-04,2019-05-04 18:46:39.358000+09:00,Communication,98.87282302023516,12153968
1556963201221,트위터,1556963201221,1556963201277,56,2019-05-04,2019-05-04 18:46:41.221000+09:00,Communication,98.87279753671663,12154024
1556963201290,트위터,1556963201290,1556963258508,57218,2019-05-04,2019-05-04 18:46:41.290000+09:00,Communication,98.84660923801421,12211242
1556963258535,트위터,1556963258535,1556963262652,4117,2019-05-04,2019-05-04 18:47:38.535000+09:00,Communication,98.84471331666663,12215359
1556963262670,트위터,1556963262670,1556963264291,1621,2019-05-04,2019-05-04 18:47:42.670000+09:00,Communication,98.84396640209803,12216980
1556963264309,트위터,1556963264309,1556963265427,1118,2019-05-04,2019-05-04 18:47:44.309000+09:00,Communication,98.84345111618147,12218098
1556963265445,트위터,1556963265445,1556963265513,68,2019-05-04,2019-05-04 18:47:45.445000+09:00,Communication,98.84341977129463,12218166
1556963265526,트위터,1556963265526,1556963270960,5434,2019-05-04,2019-05-04 18:47:45.526000+09:00,Communication,98.84091357289829,12223600
1556963888462,트위터,1556963888462,1556963913030,24568,2019-05-04,2019-05-04 18:58:08.462000+09:00,Communication,98.82954878765138,12248168
1556963913082,트위터,1556963913082,1556963913921,839,2019-05-04,2019-05-04 18:58:33.082000+09:00,Communication,98.82915969989854,12249007
1556964173279,카카오톡,1556964173279,1556964173479,200,2019-05-04,2019-05-04 19:02:53.279000+09:00,Communication,98.82906693999628,12249207
1556964173649,카카오톡,1556964173649,1556964173691,42,2019-05-04,2019-05-04 19:02:53.649000+09:00,Communication,98.82904745994998,12249249
1556964173750,카카오톡,1556964173750,1556964173868,118,2019-05-04,2019-05-04 19:02:53.750000+09:00,Communication,98.82899272942896,12249367
1556964173892,카카오톡,1556964173892,1556964175651,1759,2019-05-04,2019-05-04 19:02:53.892000+09:00,Communication,98.82817672197072,12251126
1556964175683,카카오톡,1556964175683,1556964176943,1260,2019-05-04,2019-05-04 19:02:55.683000+09:00,Communication,98.82759202798923,12252386
1556964176960,카카오톡,1556964176960,1556964201583,24623,2019-05-04,2019-05-04 19:02:56.960000+09:00,Communication,98.816136629828,12277009
1556964201599,카카오톡,1556964201599,1556964202893,1294,2019-05-04,2019-05-04 19:03:21.599000+09:00,Communication,98.81553307981477,12278303
1556964202907,카카오톡,1556964202907,1556964215992,13085,2019-05-04,2019-05-04 19:03:22.907000+09:00,Communication,98.80942130701867,12291388
1556964216012,카카오톡,1556964216012,1556964225700,9688,2019-05-04,2019-05-04 19:03:36.012000+09:00,Communication,98.80488607998163,12301076
1556964225727,카카오톡,1556964225727,1556964226408,681,2019-05-04,2019-05-04 19:03:45.727000+09:00,Communication,98.80456696028766,12301757
1556964414010,트위터,1556964414010,1556964416471,2461,2019-05-04,2019-05-04 19:06:54.010000+09:00,Communication,98.80341336936343,12304218
1556964814548,트위터,1556964814548,1556964817767,3219,2019-05-04,2019-05-04 19:13:34.548000+09:00,Communication,98.80190362704985,12307437
1556964817785,트위터,1556964817785,1556964817885,100,2019-05-04,2019-05-04 19:13:37.785000+09:00,Communication,98.80185671083329,12307537
1556964817899,트위터,1556964817899,1556964828217,10318,2019-05-04,2019-05-04 19:13:37.899000+09:00,Communication,98.7970109585802,12317855
1556964828272,트위터,1556964828272,1556964832253,3981,2019-05-04,2019-05-04 19:13:48.272000+09:00,Communication,98.795138704673,12321836
1556964832325,카카오톡,1556964832325,1556964832462,137,2019-05-04,2019-05-04 19:13:52.325000+09:00,Communication,98.79507424801913,12321973
1556964832626,카카오톡,1556964832626,1556964832655,29,2019-05-04,2019-05-04 19:13:52.626000+09:00,Communication,98.79506060368882,12322002
1556964832744,카카오톡,1556964832744,1556964832818,74,2019-05-04,2019-05-04 19:13:52.744000+09:00,Communication,98.79502578677175,12322076
1556964833122,카카오톡,1556964833122,1556964834388,1266,2019-05-04,2019-05-04 19:13:53.122000+09:00,Communication,98.79443005727495,12323342
1556964834429,카카오톡,1556964834429,1556964835723,1294,2019-05-04,2019-05-04 19:13:54.429000+09:00,Communication,98.79382099994048,12324636
1556964835742,카카오톡,1556964835742,1556964845781,10039,2019-05-04,2019-05-04 19:13:55.742000+09:00,Communication,98.78909063806101,12334675
1556964845801,카카오톡,1556964845801,1556964846892,1091,2019-05-04,2019-05-04 19:14:05.801000+09:00,Communication,98.78857600277613,12335766
1556964846911,카카오톡,1556964846911,1556964851061,4150,2019-05-04,2019-05-04 19:14:06.911000+09:00,Communication,98.78661740855306,12339916
1556964851102,카카오톡,1556964851102,1556964851849,747,2019-05-04,2019-05-04 19:14:11.102000+09:00,Communication,98.78626469358241,12340663
1556964851864,카카오톡,1556964851864,1556964854820,2956,2019-05-04,2019-05-04 19:14:11.864000+09:00,Communication,98.78486844056984,12343619
1556964854845,카카오톡,1556964854845,1556964855513,668,2019-05-04,2019-05-04 19:14:14.845000+09:00,Communication,98.78455280265428,12344287
1556964856170,트위터,1556964856170,1556964860701,4531,2019-05-04,2019-05-04 19:14:16.170000+09:00,Communication,98.78241076953245,12348818
1556965408934,트위터,1556965408934,1556965412643,3709,2019-05-04,2019-05-04 19:23:28.934000+09:00,Communication,98.78065593374627,12352527
1556965412661,트위터,1556965412661,1556965413845,1184,2019-05-04,2019-05-04 19:23:32.661000+09:00,Communication,98.78009548282624,12353711
1556965413867,트위터,1556965413867,1556965413940,73,2019-05-04,2019-05-04 19:23:33.867000+09:00,Communication,98.78006092378307,12353784
1556965413958,트위터,1556965413958,1556965427642,13684,2019-05-04,2019-05-04 19:23:33.958000+09:00,Communication,98.77357411398515,12367468
1556965427707,트위터,1556965427707,1556965428325,618,2019-05-04,2019-05-04 19:23:47.707000+09:00,Communication,98.7732807492194,12368086
1556968444883,T전화,1556968444883,1556968451887,7004,2019-05-04,2019-05-04 20:14:04.883000+09:00,Communication,98.76995349665178,12375090
1556968479104,T전화,1556968479104,1556968480991,1887,2019-05-04,2019-05-04 20:14:39.104000+09:00,Communication,98.76905630610078,12376977
1556968516770,트위터,1556968516770,1556968516861,91,2019-05-04,2019-05-04 20:15:16.770000+09:00,Communication,98.76901303109274,12377068
1556968517123,트위터,1556968517123,1556968531719,14596,2019-05-04,2019-05-04 20:15:17.123000+09:00,Communication,98.76206206418577,12391664
1556968685881,트위터,1556968685881,1556968688338,2457,2019-05-04,2019-05-04 20:18:05.881000+09:00,Communication,98.76089005719793,12394121
1556968688349,트위터,1556968688349,1556968696745,8396,2019-05-04,2019-05-04 20:18:08.349000+09:00,Communication,98.75688091860995,12402517
1556968696795,트위터,1556968696795,1556968700192,3397,2019-05-04,2019-05-04 20:18:16.795000+09:00,Communication,98.75525699150334,12405914
1556968700266,트위터,1556968700266,1556968705314,5048,2019-05-04,2019-05-04 20:18:20.266000+09:00,Communication,98.75284185013209,12410962
1556968705330,트위터,1556968705330,1556968707975,2645,2019-05-04,2019-05-04 20:18:25.330000+09:00,Communication,98.75157545421585,12413607
1556968708007,트위터,1556968708007,1556968709972,1965,2019-05-04,2019-05-04 20:18:28.007000+09:00,Communication,98.7506342185119,12415572
1556968709992,트위터,1556968709992,1556968711060,1068,2019-05-04,2019-05-04 20:18:29.992000+09:00,Communication,98.7501224973545,12416640
1556968711074,트위터,1556968711074,1556968760243,49169,2019-05-04,2019-05-04 20:18:31.074000+09:00,Communication,98.7264502303571,12465809
1556968760284,트위터,1556968760284,1556968761726,1442,2019-05-04,2019-05-04 20:19:20.284000+09:00,Communication,98.72575263186172,12467251
1556968761749,트위터,1556968761749,1556968762796,1047,2019-05-04,2019-05-04 20:19:21.749000+09:00,Communication,98.72524600341693,12468298
1556968762813,트위터,1556968762813,1556968763946,1133,2019-05-04,2019-05-04 20:19:22.813000+09:00,Communication,98.72469764735078,12469431
1556968763971,트위터,1556968763971,1556968764763,792,2019-05-04,2019-05-04 20:19:23.971000+09:00,Communication,98.72431426046586,12470223
1556968764794,트위터,1556968764794,1556968768538,3744,2019-05-04,2019-05-04 20:19:24.794000+09:00,Communication,98.72250110610078,12473967
1556968768571,트위터,1556968768571,1556968771494,2923,2019-05-04,2019-05-04 20:19:28.571000+09:00,Communication,98.72108465277319,12476890
1556968771528,트위터,1556968771528,1556968781735,10207,2019-05-04,2019-05-04 20:19:31.528000+09:00,Communication,98.71613229867499,12487097
1556968781763,트위터,1556968781763,1556968783626,1863,2019-05-04,2019-05-04 20:19:41.763000+09:00,Communication,98.71522735332158,12488960
1556968783655,트위터,1556968783655,1556968784088,433,2019-05-04,2019-05-04 20:19:43.655000+09:00,Communication,98.71501697951346,12489393
1556968784113,트위터,1556968784113,1556968788514,4401,2019-05-04,2019-05-04 20:19:44.113000+09:00,Communication,98.71287776884755,12493794
1556968788544,트위터,1556968788544,1556968791052,2508,2019-05-04,2019-05-04 20:19:48.544000+09:00,Communication,98.71165789998511,12496302
1556968791081,트위터,1556968791081,1556968794025,2944,2019-05-04,2019-05-04 20:19:51.081000+09:00,Communication,98.71022522741603,12499246
1556968794059,트위터,1556968794059,1556968800851,6792,2019-05-04,2019-05-04 20:19:54.059000+09:00,Communication,98.70691692122998,12506038
1556968800871,트위터,1556968800871,1556968824286,23415,2019-05-04,2019-05-04 20:20:00.871000+09:00,Communication,98.69547925488642,12529453
1556968824308,트위터,1556968824308,1556968838395,14087,2019-05-04,2019-05-04 20:20:24.308000+09:00,Communication,98.68857382919973,12543540
1556968838403,트위터,1556968838403,1556968839700,1297,2019-05-04,2019-05-04 20:20:38.403000+09:00,Communication,98.68793712537804,12544837
1556968839719,트위터,1556968839719,1556968855820,16101,2019-05-04,2019-05-04 20:20:39.719000+09:00,Communication,98.680020197685,12560938
